id,genre,track_name,artist_name,valence,energy,mood_vec,distances
4Hmv3GGx5DDeKU493kVYB5,k-pop,Can't Nobody,2NE1,0.776,0.759,"[0.776, 0.759]",0.36399175814845036
0V7XLmLBp3j9DCWf3BYaNM,k-pop,Enjoy The Show,Jay Park,0.614,0.756,"[0.614, 0.756]",0.27997321300438727
65MY7lchjvHZqkwZS2Racj,k-pop,Good Woman,J-Dogg,0.867,0.696,"[0.867, 0.696]",0.3934717270656177
6oyqUfOl7jTbOx8fdupEwp,k-pop,Chug Chug (Inst.),UMC/UW,0.46,0.785,"[0.46, 0.785]",0.3058398273606628
03rfxoxo8ilCnF5fuzBzk5,k-pop,Ma Boy 2 (inst.),Electroboyz,0.401,0.8,"[0.401, 0.8]",0.3387742611238346
4LkxpISm6O9HavtleyFXkw,k-pop,The Boys,Girls' Generation,0.869,0.94,"[0.869, 0.94]",0.5632051136131488
7ogxXoluKOYJ9MZkJ42P7z,k-pop,My Girl,BTOB,0.875,0.78,"[0.875, 0.78]",0.44969767622259293
48axdJ6X2380GSuNLyWeuz,k-pop,Deaf,더더 밴드(TheThE Band),0.341,0.579,"[0.341, 0.579]",0.21247352776287215
5cVvivemmfG6vaSOAleHOH,kids,Walk Outside,Dan Crow,0.882,0.497,"[0.882, 0.497]",0.3491160265585067
1FqrxpHJiAR9jqixcLmE8l,kids,Old Folks' Boogie,Various Artists,0.558,0.688,"[0.558, 0.688]",0.2015564437074637
76E8JNt6NFKa4MeZHPxGCH,kids,Best Day of My Life,Kidz Bop Kids,0.672,0.909,"[0.672, 0.909]",0.443353132389972
3QPqEVWIsdd1WS0rJn9usq,kids,Island in the Sun,Father Goose,0.447,0.342,"[0.447, 0.342]",0.16944615663980103
59ucYM0It9RT63ryhnPUhr,kids,Grumpy Bug,Terrible Twos,0.201,0.361,"[0.201, 0.361]",0.3554616716328218
7dtLThXzc3tQpoopLYrJjz,kids,Ragtime Cowboy Joe,Various Artists,0.731,0.364,"[0.731, 0.364]",0.23362362894193725
7ibp0dEFgvmRHrSjw5Vw5z,kids,I'd Like To Be A Bubble,Tweenies,0.353,0.401,"[0.353, 0.401]",0.19992248497855367
0dPDGfV6IYhwEApCh1Cra9,kids,The Window,Trout Fishing in America,0.87,0.279,"[0.87, 0.279]",0.39654760117796695
2NZdIV0Cy7gTqNP6rSqypd,kids,Time After Time,Various Artists,0.339,0.28,"[0.339, 0.28]",0.2844292530665578
5aL9U9PfwtJnSFSCMbZgQG,kids,Love Of The Game,Bill Harley,0.428,0.294,"[0.428, 0.294]",0.220592384274707
7dqbmpVdDgjnFQdhdDrmtC,kids,Put Your Finger in the Air - Instrumental,Bob McGrath,0.578,0.154,"[0.578, 0.154]",0.337017803684019
5nu6DuYXU9oR5XCufB4vMH,kids,Here Comes the Sun,Caspar Babypants,0.741,0.472,"[0.741, 0.472]",0.20861447696648472
5xYCSdkSh2cwwVwwM2XXNN,kids,Let's Shake,Dan Zanes,0.927,0.617,"[0.927, 0.617]",0.41458051087816467
5sEcHGvEfUa3kXaUh20bxg,kids,Say Hey (I Love You),Kidz Bop Kids,0.963,0.831,"[0.963, 0.831]",0.5500445436507847
7LCHob5TsBRJzr4Ja0rzYn,kids,Together Reprise,VeggieTales,0.664,0.54,"[0.664, 0.54]",0.14094325099131214
1Cx2qZoBKjHtbCy3Ip5WFo,kids,Dinosaur Christmas,Wee Hairy Beasties,0.766,0.62,"[0.766, 0.62]",0.26779283037452667
6ui5iWxMFbEyZ7ddunFHeT,kids,To Be a Fossil,Various Artists,0.239,0.545,"[0.239, 0.545]",0.2994745398193309
3ShItLsPzmXD0GGw8jnuP4,kids,Casi-Casi (Almost-Almost),Suni Paz,0.678,0.304,"[0.678, 0.304]",0.23426694175662088
5KxQOaOFKj3SIFnV5udd5o,kids,The Creatures Under My Bed,Caspar Babypants,0.913,0.524,"[0.913, 0.524]",0.3817014540187134
7odWBiR73qCALwWqVZ54hf,kids,♥♥♥,Baby Genius,0.311,0.466,"[0.311, 0.466]",0.2230874268084152
3CXGRQ4U93Vg7KFeFL3cLC,kids,Can You Clap,Sue Schnitzer,0.234,0.144,"[0.234, 0.144]",0.4557817460144713
5dl8WFCxndWZlsDXuzT00p,kids,"The Best Day Ever (with Sandy, Mr. Krabs, Plankton & Patrick)",Spongebob Squarepants,0.591,0.711,"[0.591, 0.711]",0.2304191832291747
1XRti2U3hW7uPz2dpGuCpq,kids,When a Hippo Can Dance,Sandra Boynton,0.534,0.329,"[0.534, 0.329]",0.15900314462299164
2WUv64aT1rRD1TKjmqzeCN,kids,Birthday Bite,Recess Monkey,0.961,0.63,"[0.961, 0.63]",0.45094123785699614
3dGcv579QV9azJ3nKLmGis,kids,Play Blue's Clues,Various Artists,0.593,0.684,"[0.593, 0.684]",0.20497804760510335
4Rs7nQW8DxBlyBpetWdkyI,kids,Three Little Birds,Elizabeth Mitchell,0.825,0.278,"[0.825, 0.278]",0.35967207286638186
1krKtVpFkssNdzlBjbWuON,kids,Witch Doctor - Remastered 1999,Alvin & The Chipmunks,0.969,0.579,"[0.969, 0.579]",0.44539533001593085
7datiYHpNDGRykZY0ta1wA,kids,Science Frontier,Monty Harper,0.909,0.515,"[0.909, 0.515]",0.3769681684174408
24Vlue2KC3xbiLuSp4pNCG,kids,I’ve Been Working On My Letters,Kiboomu,0.86,0.392,"[0.86, 0.392]",0.3408005281686048
3jt1tgW0Mu0DOGIHb1912g,kids,We Got The Bite,Gustafer Yellowgold,0.823,0.502,"[0.823, 0.502]",0.29033773437154176
5rXUXw606m5YVCALeBZRIp,kids,This Land Is Your Land,Little Mo' Mccoury,0.881,0.516,"[0.881, 0.516]",0.3491246195844687
4WGXdEXSxcs7ZJpzaFTxsD,kids,Popcorn,The Muppets,0.673,0.839,"[0.673, 0.839]",0.3778901956918173
6mwFkL37PXyfNZq1y5jhSL,kids,Catch That Train,Dan Zanes,0.852,0.371,"[0.852, 0.371]",0.3397793401606401
7rkg2hoWcidy9N3o5Q1KUd,kids,The Heffalump Hunt (The Short U Sound),Dan Crow,0.935,0.382,"[0.935, 0.382]",0.41574030355499575
24aFNuFt7cGGJ22pnnnhHo,kids,Everyone Asked About You,Bob McGrath,0.853,0.576,"[0.853, 0.576]",0.3318794962030646
4mHu0AdCu5b0HuY5kkBdJa,kids,City Garden Rap,Wonder Pets,0.696,0.687,"[0.696, 0.687]",0.2572353008434107
2t0Ci12vaJaYzEmsJL2S1X,kids,All I Want Is You,Barry Louis Polisar,0.746,0.395,"[0.746, 0.395]",0.23241772737895874
19pisHVJ0gQXjAjXI1DIgP,kids,Turn! Turn! Turn!,Dan Zanes,0.393,0.294,"[0.393, 0.294]",0.23924046480476502
5BDAbZToOXc7pH99TNJI3g,kids,Not An Egg,The Backyardigans,0.519,0.537,"[0.519, 0.537]",0.050960769224963676
4iJeg8qHRVEOyZ4KEa8Rgb,kids,Surfin' In My Imagination,Ralph's World,0.744,0.85,"[0.744, 0.85]",0.41900477324250135
05l1NMzQPvPivkxTxoxYwk,kids,C is for Cookie,Sesame Street,0.603,0.962,"[0.603, 0.962]",0.47914089785782216
3AZibYfqVAdBAldsP9wKy9,kids,Banana Smoothie,The Naked Brothers Band,0.96,0.81,"[0.96, 0.81]",0.5348018324575935
4HVrBSUpRiCxRaVKPuIyGj,kids,It's a Big World,Renee & Jeremy,0.531,0.102,"[0.531, 0.102]",0.38600518131237566
0Cb3hf38BCI5cvESyMlFQR,kids,Carrying Your Love With Me,Hushabye Baby,0.427,0.117,"[0.427, 0.117]",0.38584582413186747
20DQ3ylk1mHSVdg2sDrCJ2,kids,"Toot Toot, Chugga Chugga, Big Red Car",The Wiggles,0.869,0.762,"[0.869, 0.762]",0.43355737797897065
5EbIR8MiNcNZ7RLV3bMMJE,kids,Seven is the New 14,The Sippy Cups,0.76,0.568,"[0.76, 0.568]",0.2406844407102378
0SO0TmI4vYey0jKBYixyBF,kids,Pirates,Milkshake,0.535,0.779,"[0.535, 0.779]",0.29100687277107395
30DDy5TCb6DJGkOKiUdsER,kids,Night Mantra,Renee & Jeremy,0.608,0.127,"[0.608, 0.127]",0.3687085569931894
34hvfKVkSDudgLLAVTn8wn,kids,Have You Ever,Farmer Jason and Buddies,0.925,0.505,"[0.925, 0.505]",0.39236844929224374
1wmrAhxfFvuZyeQH3CObBh,kids,I Still Miss Someone,Hushabye Baby,0.552,0.104,"[0.552, 0.104]",0.38446976474100014
33mE5iKvPnMqHYwkvJzXl4,kids,Jungle Boogie,The Sippy Cups,0.691,0.774,"[0.691, 0.774]",0.32674148802991027
60tgnRcfkaSIcxsbwly6Kk,kids,Together Again,Various Artists,0.669,0.587,"[0.669, 0.587]",0.16821712160181554
7cG871nZnqd1gFRzYEBijn,kids,Arty Hearty,Baby Genius,0.628,0.829,"[0.628, 0.829]",0.35398587542442983
6gLp2opesiDDYfobz3rMR6,kids,You & Me,Frances England,0.523,0.202,"[0.523, 0.202]",0.28617477177417294
0F6ZsoLrPG1rsknhMHlSlk,kids,This Land Is Your Land,Elizabeth Mitchell,0.633,0.141,"[0.633, 0.141]",0.36112186308779476
7diiPqW0hWvSgbmsZq5iUu,kids,The Goldfish,The Laurie Berkner Band,0.639,0.519,"[0.639, 0.519]",0.11044002897500524
27kV88aIyoUNFl2Zr8xiVJ,kids,Verb - SHR Edit,Missinglink,0.649,0.542,"[0.649, 0.542]",0.1279531164137865
3M4MIFXr1kDcldIon04LDn,kids,Hasta la Victoria Siempre,Suni Paz,0.432,0.0669,"[0.432, 0.0669]",0.4330429655357537
6T8cDr9P6anYtaORts1Wd1,kids,So Long Song,Blues Clues,0.517,0.886,"[0.517, 0.886]",0.3983214782057327
42bn2q8MMOBZDsfdgzMQSp,kids,The Pirates Who Don't Do Anything (Silly Song),Various Artists,0.843,0.645,"[0.843, 0.645]",0.34748956818874427
2LKqUBwdGMFfxBtj9pGq4n,kids,Here We Go 'Round The Mulberry Bush,Music For Little People Choir,0.82,0.35,"[0.82, 0.35]",0.3184540783221342
42KR3scnUbjf24iiGfUwFU,kids,The Australian Zoo / Kookaburra / Waltzing Matilda,Ella Jenkins,0.477,0.158,"[0.477, 0.158]",0.33471779157971265
7HUWTQohP6dyNpDArprz04,kids,Love Bug,Raffi,0.67,0.234,"[0.67, 0.234]",0.2885914066634695
1mHHHsnQ9XQsCf1qMEqH37,kids,Does Your Chewing Gum Lose Its Flavor On The Bedpost Overnight?,The Re-Bops,0.967,0.531,"[0.967, 0.531]",0.4361249820865573
0492IIwZ3Pq37ckkvEghw5,kids,My Name Is Daffy Dave,Daffy Dave,0.729,0.525,"[0.729, 0.525]",0.1994617757867406
5tvN74QGIU0JAOEnsWjs3E,kids,Recess,Justin Roberts,0.481,0.742,"[0.481, 0.742]",0.259268200904006
42Yjw5KEY2vJBkcCQh5S22,kids,Going On A Bear Hunt,Susie Tallman,0.928,0.68,"[0.928, 0.68]",0.4391913022818189
2qAdsERZ0SamYGddqOvBWo,kids,Animal Carnaval,"Go, Diego, Go!",0.717,0.679,"[0.717, 0.679]",0.2652112365643658
7zQFM7bHcyMh4QQFdBkjrE,kids,Baby Beluga,Raffi,0.571,0.263,"[0.571, 0.263]",0.22818632737304834
62AzGLyJvNN1kIBUJNPYgX,kids,You Can Make It Happen,Various Artists,0.635,0.791,"[0.635, 0.791]",0.31970767898191
12WM5EwlR1AmRSPkTOttOV,kids,Bling Blang,Brady Rymer,0.793,0.802,"[0.793, 0.802]",0.40767143633077857
7sqCmCXqkdGgkEQ4nj6I7C,kids,Lullaby Jazz,Children's Favorites,0.401,0.274,"[0.401, 0.274]",0.2514358765172544
6eCfd2XQe4mBFY7XY8LJFn,kids,Spin The Wheel,Hampton The Hampster,0.4,0.732,"[0.4, 0.732]",0.2778938646318051
3CWiyGDaLRKVUS6ahKiAv1,kids,We're Doing a Sequel,Various Artists,0.796,0.663,"[0.796, 0.663]",0.3159018835018241
3D8JoB1xCsSt5tlwix7nce,kids,Ants,Banana Slug String Band,0.551,0.737,"[0.551, 0.737]",0.24964975465639858
2BqDAUJBMCbNXf6y20PZpI,kids,Ode to a Shower Door,Randy Kaplan,0.853,0.736,"[0.853, 0.736]",0.4048505897241598
5BaU8x5WaZ41OQOGNrwXpE,kids,Moon Moon Moon,The Laurie Berkner Band,0.364,0.127,"[0.364, 0.127]",0.3986000501756115
4gHHytUVWdfPumbJA9AizA,kids,Bicycle,Frances England,0.886,0.162,"[0.886, 0.162]",0.4805049427425278
7mUM8ax1kXCYyOJbDOAdl7,kids,Boys In The Choir,Tom Chapin,0.761,0.297,"[0.761, 0.297]",0.2974306641891518
5nWzvyYtFS6grdnM1C7mR2,kids,Special To Me (Phoenix Audition Song),Various Artists,0.859,0.798,"[0.859, 0.798]",0.4498622011238553
4z7QGidwzfe59eny2SF8aj,kids,Smells Like Teen Spirit,Rockabye Baby!,0.521,0.299,"[0.521, 0.299]",0.18938056922503957
4PSgx8uleKin89LFvvSXf9,kids,"Dora The Explorer Party Mix (including ""Dora The Explorer Theme"" & ""Travel Song"")",Dora The Explorer,0.681,0.919,"[0.681, 0.919]",0.45570275399650595
5NOXbgrKWZSXPzj9Q4sQLI,kids,Swinging On A Star,John Lithgow,0.709,0.381,"[0.709, 0.381]",0.20597329924045976
1v1mYOikSxGKf7hDMftGQd,kids,Cookie's Rhyming Song,Sesame Street,0.888,0.59,"[0.888, 0.59]",0.36936296511697
2Y354xuUub8XIssz6R1i1l,kids,Whimsical Merry Go Round,Children's Favorites,0.863,0.448,"[0.863, 0.448]",0.3324154027718932
3jhKTYlVYgbObugYpTXY9v,kids,The Monkey Dance,The Wiggles,0.602,0.855,"[0.602, 0.855]",0.3734300469967568
2NrCGt0r8Utzpg1uMSr3Sz,kids,Together Tomorrow,Tom Chapin,0.637,0.216,"[0.637, 0.216]",0.29120439557122074
4BsqoBs5vUtTqKc04LUkYm,kids,Elmo's Song,Sesame Street,0.828,0.471,"[0.828, 0.471]",0.29548942451465154
0OBSM0RMETSxSdnas3bdjS,kids,Your Smile,Brady Rymer,0.962,0.82,"[0.962, 0.82]",0.5424619802345598
0eydMimsKTNF7iaLM0p7Kd,kids,Rock Melon,Gustafer Yellowgold,0.836,0.505,"[0.836, 0.505]",0.30347652297994976
5j9N29DEPtZKinz97KpHhB,kids,I Love Onions,The Re-Bops,0.878,0.507,"[0.878, 0.507]",0.3455227923017525
16ryQlHsba633aUnpSxKM5,kids,Bonjour l'hiver,Charlotte Diamond,0.895,0.27,"[0.895, 0.27]",0.422573070604363
1DacoFeR8zY1SjRs2Eoo5C,kids,I've Been Working On The Railroad,Sue Schnitzer,0.659,0.318,"[0.659, 0.318]",0.21160340261914504
5hDxmq48dU98DHOOaX3AkB,kids,Newspaper Mama,Peter Combe,0.96,0.777,"[0.96, 0.777]",0.5156064390598705
1Mi0xCq7VkSvjtGvTActtj,kids,Monkey And The Engineer,Little Mo' Mccoury,0.961,0.8,"[0.961, 0.8]",0.529648940336899
6ZfHhdvi9zOxkShVzzzUJB,kids,"Twinkle, Twinkle Little Star",Dora The Explorer,0.623,0.632,"[0.623, 0.632]",0.16981166037701886
2lENjjnvVaHFdfs7Zz02lp,kids,Jack Tar on Shore - with Broken Social Scene,Various Artists,0.747,0.507,"[0.747, 0.507]",0.21484180226389832
2gLAI8WGYCjrEGvVIataGr,kids,Counting Stars,Kidz Bop Kids,0.884,0.773,"[0.884, 0.773]",0.4521349356110408
321xoVaGgIcTf2oMoUIz2b,kids,Boo!,Trout Fishing in America,0.69,0.231,"[0.69, 0.231]",0.30116108646370626
4QyEMFfpiEXqV8PzVEaI1r,kids,Karma Police,Rockabye Baby!,0.353,0.361,"[0.353, 0.361]",0.22029298672449837
4XP6qLtHI0n9UjIPTsuqe8,latin,Mi Mala,Mau y Ricky,0.803,0.624,"[0.803, 0.624]",0.30231771367222265
6jA8JUuPCGYjFcgw0AoM5T,latin,Me Niego (feat. Ozuna & Wisin),Reik,0.768,0.779,"[0.768, 0.779]",0.3740401048016109
6BXPd16odD426XZKhOhvxW,latin,Tu Loco Loco Y Yo Tranquilo,Roberto Roena,0.962,0.516,"[0.962, 0.516]",0.4299127818523194
3LyUuxJWLLGxSzel2aDR4W,latin,La Noche,Joe Arroyo,0.831,0.684,"[0.831, 0.684]",0.3566791275081848
7KHGecUR5KX9hPLnsIdo8q,latin,Mi tesoro,Cornelio Reyna,0.49,0.48,"[0.49, 0.48]",0.04373785545725811
30R2SoOAsKJmaHzA7CGZdA,latin,Inolvidable,Farruko,0.903,0.797,"[0.903, 0.797]",0.482059125004392
3JuPa0jxEAacGtz4mAKVZA,latin,Recordando a Manuel,Lenin Ramírez,0.97,0.744,"[0.97, 0.744]",0.5064632267006164
2a1o6ZejUi8U3wzzOtCOYw,latin,Danza Kuduro,Don Omar,0.878,0.915,"[0.878, 0.915]",0.5489571932309477
5nCtCCB5i1OfbADvynNw0i,latin,Shape of You (feat. Zion & Lennox) - Latin Remix,Ed Sheeran,0.46,0.872,"[0.46, 0.872]",0.3908772185738125
6eMtl0TE7QTPodayYrEOIU,latin,Si Tú Me Dices Ven (Lodo),Los Panchos,0.677,0.432,"[0.677, 0.432]",0.15450566332662374
7lOzUJzsELALh5FQsPKTEn,latin,Humanos a Marte,Chayanne,0.786,0.902,"[0.786, 0.902]",0.4851855315237667
6mdO5yKXfg93yFtbzrvDSw,latin,Corona de Rosas,Kevin Ortiz,0.963,0.729,"[0.963, 0.729]",0.4929310296583082
2hpLOr9tj7DqeAlHRW6xum,latin,Un Aplauso,Edwin Luna y La Trakalosa de Monterrey,0.965,0.767,"[0.965, 0.767]",0.5142616065778195
4DBnQKEkneEBbUXJVX5Kxs,latin,Vivo Pensando En Ti (feat. Maluma),Felipe Peláez,0.582,0.774,"[0.582, 0.774]",0.2901671931835162
6b0wH4eNO6Jx6ZwAoGmHfK,latin,Me Vas A Extrañar,Pepe Aguilar,0.565,0.36,"[0.565, 0.36]",0.1319393800197651
3L5q5X3MlDBFnvnYtkj8OM,latin,Por volverte a ver,Dyango,0.467,0.62,"[0.467, 0.62]",0.14758048651498612
15Hx1oi6C3AxYhhvolqrJG,latin,"Perdón, Perdón - HA-ASH Primera Fila - Hecho Realidad [En Vivo]",Ha*Ash,0.188,0.715,"[0.188, 0.715]",0.4129818397944394
6iPDBwtiOZGlfQt9HD0jAG,latin,Un Sueño,Los Angeles De Charly,0.737,0.666,"[0.737, 0.666]",0.2707397274136177
4u5xLMRN0dgKBFFN8FiNgv,latin,Niña Bonita,Chino & Nacho,0.716,0.91,"[0.716, 0.91]",0.45997065123766323
13C7afV2SBHsR583SEktoP,latin,Como No Queriendo,Fidel Rueda,0.902,0.623,"[0.902, 0.623]",0.3929198391529753
08HeIb9BidFjKROf9ptln0,latin,Eres Tú,Mocedades,0.652,0.428,"[0.652, 0.428]",0.1332704018152568
1BssJgelMGDNOeIy7ZqgOW,latin,Hoy (feat. Bad Bunny),Ñengo Flow,0.553,0.681,"[0.553, 0.681]",0.19403350226185173
5uri4QSUkltuHijM9aq1SQ,latin,No digas nada,Mario Bautista,0.586,0.621,"[0.586, 0.621]",0.14317122615944866
4IxWQz0RvilCRyUQxnInHF,latin,No Me Conoces Aún,Palomo,0.562,0.56,"[0.562, 0.56]",0.07762087348130019
2Vdub5mY4lad7w64bFPUez,latin,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello),Pitbull,0.518,0.962,"[0.518, 0.962]",0.4742372823808773
4uJSxi5beZ9GSzq5OKH09h,latin,Permitame,Tony Dize,0.884,0.67,"[0.884, 0.67]",0.3953795644693843
4R5xvs5X0phd0EYWyGigju,latin,Medicina,Anitta,0.653,0.784,"[0.653, 0.784]",0.3193994364428341
3uwehoqKSQLa5lFFvIX6M3,latin,Dimelo,Paulo Londra,0.373,0.71,"[0.373, 0.71]",0.27364941074301624
5OKrgU6UuGMp4sGRxv1JH2,latin,Dígale,David Bisbal,0.299,0.474,"[0.299, 0.474]",0.23441842930964285
6c5ghmeB5B3eUwO9Gr4Dgx,latin,Para Qué Lastimarme,Gerardo Ortiz,0.767,0.423,"[0.767, 0.423]",0.24286004199950223
2HbmLkHkkI15eES8kpWRuI,latin,Ven Devórame Otra Vez,Lalo Rodriguez,0.961,0.602,"[0.961, 0.602]",0.44292211504958745
3H179O48ynsu9q8LOnFQZY,latin,Qué Gano Olvidándote (feat. Zion & Lennox) - Versión Urbana,Reik,0.653,0.894,"[0.653, 0.894]",0.42336272863822105
6aBQBHd6G9tX287t88CcL0,latin,Casas de Madera,Ramon Ayala Y Sus Bravos Del Norte,0.823,0.491,"[0.823, 0.491]",0.29001551682625526
2C99k3JjpT8eTzIAVZwOEa,latin,Que Raro,Feid,0.745,0.844,"[0.745, 0.844]",0.4143428532025139
3yb8pakJMZzfiK7siLZLUM,latin,A Donde Vayas,Los Bukis,0.265,0.506,"[0.265, 0.506]",0.26860379744151053
0Hja9zlVQHC768PsPjWscW,latin,Sabor a Mí,Eydie Gormé,0.593,0.376,"[0.593, 0.376]",0.1270590413941487
2yGNkkwU2iT0doFxkxhcXH,latin,Tengo Que Colgar,Banda MS de Sergio Lizárraga,0.642,0.445,"[0.642, 0.445]",0.1171750826754562
4COGASZEbAxmH6k5gYMo6G,latin,"0 Sentimientos (Remix) [feat. Noriel, Darkiel, Lyan, Messiah & Baby Rasta]",Jon Z,0.392,0.721,"[0.392, 0.721]",0.2723416971379887
66EqOhWfTcdVphw00lcxZO,latin,Shabadabada,OV7,0.81,0.912,"[0.81, 0.912]",0.5064632267006165
3iIZvct75tkk1CwbqVjsry,latin,Balenciaga,Ozuna,0.34,0.436,"[0.34, 0.436]",0.19988246546408217
5ISbI7uonHP3Qx6OloertA,latin,Mentiras,Los Amigos Invisibles,0.894,0.849,"[0.894, 0.849]",0.5105310960166873
2oAVrb21Nsub9b8qIGLVyZ,latin,Que Bello,Cumbias Viejitas,0.922,0.466,"[0.922, 0.466]",0.38962161131025574
4geZEeuY4GaWMTYwymQpJs,latin,Más Allá Del Sol,Joan Sebastian,0.77,0.424,"[0.77, 0.424]",0.24548930730278254
649tz8MtbCHSTEzNBw7c1Q,latin,Quiéreme,Jacob Forever,0.384,0.663,"[0.384, 0.663]",0.22983907413666638
65nL3OLuHHfEYxKkHMQ1fL,latin,Desnúdate Mujer,Frankie Ruiz,0.9,0.744,"[0.9, 0.744]",0.44746508243660754
1Pa6vEvBMLyHcgNxU8yk23,latin,Confia Remix,Juhn,0.412,0.573,"[0.412, 0.573]",0.1478715658941908
2naJy8SKJ27gj6ZhRPDKaz,latin,Si Tu Lo Dejas,Rvssian,0.387,0.577,"[0.387, 0.577]",0.17098830369355678
3Gr4OWY7lAXAq7PpgUbctG,latin,Beber de Tu Sangre,Los Amantes De Lola,0.656,0.489,"[0.656, 0.489]",0.12300406497347964
5EfHXTq8UPCFyPDvCNIKMm,latin,Kumbala,Maldita Vecindad Y Los Hijos Del 5to. Patio,0.527,0.368,"[0.527, 0.368]",0.1201499063670047
3OIoy3TNU7CL5PTaHOGmbR,latin,Espacio sideral,Jesse & Joy,0.811,0.48,"[0.811, 0.48]",0.27811508409289853
17LxkTp8UNbPcYrDrI6UOq,latin,Contigo Siempre,Alejandro Fernández,0.731,0.503,"[0.731, 0.503]",0.1985673689204749
7Jy41XI7wVBnXvOifdoaxG,latin,Yo No Me Sentaría en Tu Mesa - Remasterizado 2008,Los Fabulosos Cadillacs,0.881,0.888,"[0.881, 0.888]",0.5301924179012748
072YgF7J2clpY8DsWOpEri,latin,Mientes Tan Bien,Sin Bandera,0.486,0.188,"[0.486, 0.188]",0.30365934861288235
5EWN5giv1RoSDNFeEoxqpU,latin,La Pareja Ideal,Marisela,0.551,0.367,"[0.551, 0.367]",0.1223315167894194
4YW2Fr25fHwUt6qgvM1iE1,latin,Nota de Amor (feat. Daddy Yankee),Wisin,0.602,0.929,"[0.602, 0.929]",0.44636532123362815
419FFiitGchOUaIMEY7Dqi,latin,Asi Fue,Isabel Pantoja,0.466,0.319,"[0.466, 0.319]",0.18179658962697842
2bpmteM9wnfynV1MNkI898,latin,No Le Hago Falta,Banda Los Recoditos,0.705,0.4,"[0.705, 0.4]",0.19320455481173307
3paOSlqrFcMhdGDZ5513AJ,latin,Me Dejé Llevar,Christian Nodal,0.7,0.376,"[0.7, 0.376]",0.2010795862339088
2vvdTrdryjsl8DmPIMDWZU,latin,EL BAÑO (feat. Bad Bunny),Enrique Iglesias,0.626,0.888,"[0.626, 0.888]",0.410668966443777
1ei3g2hMYh1VKvik9FoUQR,latin,Sólo Mía (feat. Maluma),Yandel,0.864,0.733,"[0.864, 0.733]",0.4118082077861003
3lGMtkONrZdJ8kTCg6KIFf,latin,Hasta la Raíz,Natalia Lafourcade,0.592,0.643,"[0.592, 0.643]",0.1658493292117879
79HTe42PihWUUq4BDjcuCq,latin,Usted,Juan Magán,0.326,0.833,"[0.326, 0.833]",0.40233568074432574
0gCPvo1GkbtPhMqg5Gbx1K,latin,Vuelve,Daddy Yankee,0.199,0.531,"[0.199, 0.531]",0.33675658865120967
2kfSFdq2h0xLXq01em1zc7,latin,La Gata Bajo la Lluvia,Rocío Dúrcal,0.464,0.648,"[0.464, 0.648]",0.17424408167854658
6K3b0tQtzvvt6Ez8B34Z6z,latin,Aunque Ahora Estés Con El,Ricardo Montaner,0.395,0.651,"[0.395, 0.651]",0.2135720019103628
5qFeMRz4TvetPmzjre9Dq7,latin,No Es Justo,J Balvin,0.721,0.811,"[0.721, 0.811]",0.37372851108792865
7D59T6Rmbi3DRL54Y55vUQ,latin,Dile,Don Omar,0.377,0.913,"[0.377, 0.913]",0.4527261865631367
3npbtkmTdUlRxGFxViDD0K,latin,Canta Corazón,Alejandro Fernández,0.832,0.715,"[0.832, 0.715]",0.37540644640176324
4jMLowuEdyL0GQhgyc6OXM,latin,El Nazareno,Ismael Rivera Y Sus Cachimbos,0.961,0.683,"[0.961, 0.683]",0.4703286085281226
5ovYwJmYcFvSvn6nRQOPyL,latin,Pachuco,Maldita Vecindad Y Los Hijos Del 5to. Patio,0.496,0.985,"[0.496, 0.985]",0.4983753605466466
09sbvpQfphlqvVv5XYceAS,latin,Las Mil Y Una Noches,Flans,0.436,0.666,"[0.436, 0.666]",0.20271408436514723
5FY8cZ3YnsAW65OBAv6P7H,latin,Ave María Lola,Sonora Carruseles,0.73,0.845,"[0.73, 0.845]",0.407747470868919
5zSOVwaY3sVjnmLhuEfsuf,latin,Tú Foto,Ozuna,0.812,0.565,"[0.812, 0.565]",0.28943047524405585
0AhtxBg5OU06Lh086URR5c,latin,No Me Enseñaste,Thalia,0.829,0.726,"[0.829, 0.726]",0.3798157448026608
1wncA7mz0ntqvZ8UzFokGk,latin,Venezia,Hombres G,0.573,0.826,"[0.573, 0.826]",0.34035863438437985
2ExpCKBxiHbgzepERl1t4D,latin,Cuando Pase el Temblor,Soda Stereo,0.758,0.539,"[0.758, 0.539]",0.23070760715676455
7wUt1v2ddVqPayC8EKDp5P,latin,El Amar y el Querer,José José,0.17,0.369,"[0.17, 0.369]",0.3820078533224154
1l77YWrGUp3qX3NS1rz7lq,latin,El Color de Tus Ojos,Banda MS de Sergio Lizárraga,0.864,0.339,"[0.864, 0.339]",0.36299035799866636
1kWIPZYKp8pel13Wzrzocf,latin,Tierra Mala,Los Chiches Vallenatos,0.926,0.52,"[0.926, 0.52]",0.39430064671516835
2wgDAPgBhFA7pnIbm0YOhP,latin,Me Mata,Bad Bunny,0.686,0.53,"[0.686, 0.53]",0.15866001386612824
7xT0YNKaOkvntYehrbRWen,latin,Esta Cobardía,Chiquetete,0.403,0.296,"[0.403, 0.296]",0.23187065359807826
7A07Yu1dRND3RKDzbhKrDs,latin,Fuerte No Soy,Intocable,0.455,0.433,"[0.455, 0.433]",0.09544108130150245
